Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureNumRules
exp7_kmeans_unit_norm_features1BEST1,6,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,166260,24742,141518,0,14.8815108865632,85.1184891134368,0,0.094562546673615,0.037160688472997,0.13952060450885,95.1770828520771,99.8350257488204,828694.542146286,844027.447083033,-15332.904936747,4.98432901567597,5.07655146808032,-0.092222452404349,173598.906688667,1.04414114452464,3489946.24598749,0.043708609271523,132,0.012178387650086,1988,0.987821612349914,161252,0.956291390728477,2888,0.062264150943396,0.043708609271523,0.05136186770428,0.037529142629879,0.738963830122146,0.051706785722426,0.148815108865632,0.05454750070708,0.94545249929292,0.851184891134368,NaN,0.148815108865632,NaN,NaN,0.744833002502168,0.102926297050676,NaN,0.148815108865632,0.219,0.696,0.22,0.7,220,700,61799,32266955,3589330,78.6220377721641,32.9609758013665,?,0,0,0,0,-23415119.9159714,-23431406.9310478,-23426828.7473733,-23411968.7569381,-23409127.7569381,?
exp7_kmeans_unit_norm_features1BEST1,6,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,168456,26616,141840,0,15.7999715059125,84.2000284940875,0,0.103384371155643,0.037056692530071,0.13905708007455,94.9461546274627,99.5450780884154,838404.747928875,843811.722595348,-5406.97466647252,4.97699546426886,5.00909271617127,-0.032097251902411,178637.336932464,1.06043914691352,3590657.58341037,0.04210182767624,129,0.010441859340234,1727,0.989558140659766,163665,0.95789817232376,2935,0.069504310344828,0.04210182767624,0.052439024390244,0.040530841593512,0.776403632435172,0.059350594796378,0.157999715059125,0.054614889789641,0.945385110210359,0.842000284940875,NaN,0.157999715059125,NaN,NaN,0.748183790388845,0.107729569778999,NaN,0.157999715059125,0.227,0.695,0.23,0.69,230,690,61799,32266955,3589330,79.1441088474142,33.0321828118655,?,0,0,0,0,-23389831.4647554,-23406118.4798318,-23401540.9662124,-23386680.9757771,-23383839.9757771,?
exp7_kmeans_unit_norm_features1BEST1,6,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,167443,25722,141721,0,15.3616454554684,84.6383545445316,0,0.098981894022216,0.03698623578532,0.138946736536637,94.7508234221322,99.448589825771,834376.107254462,832403.411565854,1972.6956886081,4.98304561704259,4.97126432019167,0.011781296850917,180463.298680484,1.07775958792236,3627852.20997502,0.061280383430332,179,0.016429413695433,2703,0.983570586304567,161819,0.938719616569668,2742,0.062109646079112,0.061280383430332,0.061692228157849,0.045148066805214,0.763229153666879,0.049793656282796,0.153616454554684,0.054813467014295,0.945186532985706,0.846383545445316,NaN,0.153616454554684,NaN,NaN,0.75297212047598,0.111062522291339,NaN,0.153616454554684,0.221,0.694,0.22,0.69,220,690,61799,32266955,3589330,79.6581523264633,32.8750557454426,?,0,0,0,0,-23411959.4958735,-23428246.5109498,-23423672.5258,-23408812.5353648,-23405971.5353648,?
exp7_kmeans_unit_norm_features1BEST1,6,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,167114,26688,140426,0,15.9699366899242,84.0300633100758,0,0.106290537016291,0.037023823911289,0.138943793545918,94.8486371273924,99.4482809018349,831848.305247274,832094.396014559,-246.090767285554,4.97772960522322,4.97920219738956,-0.001472592166339,178709.289867611,1.06938550850085,3592164.77094341,0.048618398041273,139,0.013004170344891,2136,0.98699582965511,162119,0.951381601958727,2720,0.061098901098901,0.048618398041273,0.054148811842618,0.039853752724135,0.759197111053183,0.054011807239514,0.159699366899242,0.053381042299339,0.946618957700661,0.840300633100757,NaN,0.159699366899242,NaN,NaN,0.750763003107107,0.109046512901743,NaN,0.159699366899242,0.229,0.731,0.23,0.69,230,690,61799,32266955,3589330,79.2111971468578,33.0634739624184,?,0,0,0,0,-23415509.4161752,-23431796.4312516,-23427218.3368026,-23412358.3463674,-23409517.3463674,?
exp7_kmeans_unit_norm_features1BEST1,6,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,166483,24514,141969,0,14.7246265384454,85.2753734615546,0,0.094111379207335,0.037105031867429,0.139379674445462,95.0607905182347,99.7651265146333,827853.91246399,842223.612454979,-14369.6999909887,4.97260328360247,5.05891660082398,-0.08631331722151,172683.531134003,1.03724422994542,3470647.26704458,0.041666666666667,114,0.012403280670791,2031,0.987596719329209,161716,0.958333333333333,2622,0.053146853146853,0.041666666666667,0.046711739397664,0.032990329371373,0.758558837219178,0.049202302990779,0.147246265384454,0.053187829126745,0.946812170873255,0.852753734615546,NaN,0.147246265384454,NaN,NaN,0.74589207834142,0.104823682931583,NaN,0.147246265384454,0.219,0.699,0.22,0.7,220,700,61799,32266955,3589330,78.8819278845287,32.8930195361031,?,0,0,0,0,-23418486.7835975,-23434773.7986738,-23430198.7359042,-23415338.745469,-23412497.745469,?
exp7_kmeans_unit_norm_features1BEST1,6,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1553,258099,168035,26606,141429,0,15.8336060939685,84.1663939060315,0,0.105261891764256,0.03703650944147,0.139125952199476,94.8756473190391,99.5721808282637,837379.114436932,845380.64975872,-8001.53532178735,4.98336129042719,5.03097955639432,-0.047618265967134,178670.256507951,1.06329191244652,3591829.91749466,0.099252934898613,279,0.012122936135186,2003,0.987877063864814,163221,0.900747065101387,2532,0.122261174408414,0.099252934898613,0.10956214411938,0.096548643837954,0.781427503923266,0.066756533028613,0.158336060939685,0.053016653471293,0.946983346528707,0.841663939060315,NaN,0.158336060939685,NaN,NaN,0.749179491354382,0.107678381841662,NaN,0.158336060939685,0.288,0.696,0.23,0.7,230,700,61799,32266955,3589330,78.8329812241497,32.7551779482318,?,0,0,0,0,-23395633.456478,-23411920.4715544,-23407350.2837623,-23392490.2933271,-23389649.2933271,?
exp7_kmeans_unit_norm_features1BEST1,6,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,168307,26359,141948,0,15.6612618607663,84.3387381392337,0,0.10124622887505,0.037078564094094,0.139143520676863,95.0574253244687,99.6722093415831,834225.129799868,844238.55710127,-10013.4273014026,4.95656823423784,5.01606324811963,-0.059495013881791,175695.396592767,1.04389833217137,3529902.09905104,0.073534175574992,227,0.013249001331558,2189,0.986750998668442,163031,0.926465824425008,2860,0.093956953642384,0.073534175574992,0.082500454297656,0.068006475330822,0.771275985564417,0.055868570062803,0.156612618607663,0.055362981708466,0.944637018291534,0.843387381392337,NaN,0.156612618607663,NaN,NaN,0.747182093233571,0.107992951329215,NaN,0.156612618607663,0.228,0.701,0.23,0.7,230,700,61799,32267080,3589205,79.2545764584955,32.955145256309,?,0,0,0,0,-23393604.5306188,-23409891.5456952,-23405313.9993537,-23390454.0034148,-23387613.0034148,?
exp7_kmeans_unit_norm_features1BEST1,6,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,165863,26989,138874,0,16.2718629230148,83.7281370769852,0,0.109122363968461,0.036990949001956,0.138894704776933,94.7674985482557,99.4167886486075,825927.037650996,830550.873688211,-4623.83603721485,4.97957373043413,5.0074511716791,-0.027877441244972,176617.281383959,1.06483833877332,3550255.64249365,0.061461794019934,185,0.011783633092421,1919,0.988216366907579,160934,0.938538205980066,2825,0.087927756653992,0.061461794019934,0.072350410637466,0.059254478864227,0.74016876561507,0.061270960736963,0.162718629230148,0.05368864059937,0.94631135940063,0.837281370769852,NaN,0.162718629230148,NaN,NaN,0.749635799808965,0.111580621449768,NaN,0.162718629230148,0.228,0.693,0.23,0.69,230,690,61799,32267080,3589205,79.0736933493305,32.8648047005137,?,0,0,0,0,-23429260.6467114,-23445547.6617878,-23440964.9571706,-23426104.9612317,-23423263.9612317,?
exp7_kmeans_unit_norm_features1BEST1,6,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,166921,25272,141649,0,15.1400962131787,84.8599037868213,0,0.09660390278902,0.037073788386946,0.139125960557133,95.0251232036786,99.6358675630269,828412.216204503,839298.414755124,-10886.198550621,4.96289991196136,5.02811758110198,-0.065217669140618,174185.075164901,1.04351804245662,3500067.22831112,0.095255744996294,257,0.017043897627007,2799,0.982956102372993,161424,0.904744255003706,2441,0.084096858638744,0.095255744996294,0.089329162321863,0.073568301829278,0.767243872279528,0.053584287046967,0.151400962131787,0.054921252580493,0.945078747419507,0.848599037868213,NaN,0.151400962131787,NaN,NaN,0.746507951424634,0.109772160984131,NaN,0.151400962131787,0.227,0.691,0.23,0.68,230,680,61799,32267080,3589205,79.4214029391149,33.1144673228684,?,0,0,0,0,-23409327.9759694,-23425614.9910458,-23421036.8698705,-23406176.8739316,-23403335.8739316,?
exp7_kmeans_unit_norm_features1BEST1,7,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,168183,25781,142402,0,15.3291355249936,84.6708644750064,0,0.098357548336943,0.03703133368676,0.139089349474264,94.8975626467633,99.5875209016155,835250.976155275,840898.387323184,-5647.41116790811,4.96632225703713,4.99990122261574,-0.033578965578615,178622.617803026,1.06207296696471,3589503.8320027,0.062925170068027,185,0.01344686310464,2222,0.98655313689536,163021,0.937074829931973,2755,0.076859160781055,0.062925170068027,0.069197680942585,0.054594784748461,0.791038051114251,0.054854662259681,0.153291355249936,0.055150871641915,0.944849128358085,0.846708644750064,NaN,0.153291355249936,NaN,NaN,0.749638712637275,0.109994513736056,NaN,0.153291355249936,0.229,0.698,0.23,0.7,230,700,61799,32266955,3589330,79.6299269248378,32.9723805470916,?,0,0,0,0,-23392941.6088247,-23409228.623901,-23404645.3672452,-23389785.37681,-23386944.37681,?
exp7_kmeans_unit_norm_features1BEST1,7,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,168236,26005,142231,0,15.4574526260729,84.5425473739271,0,0.100670216320363,0.037029260883804,0.139021186010903,94.8821344464412,99.5267731178804,836267.783920738,837984.646020811,-1716.86210007255,4.9708016353262,4.98100671687873,-0.010205081552537,178910.534628094,1.06344976478337,3595653.0192231,0.07215793056501,212,0.012438142022287,2056,0.987561857977713,163242,0.92784206943499,2726,0.09347442680776,0.07215793056501,0.081444487130234,0.06783350393485,0.775311371962732,0.056724207807222,0.154574526260729,0.054203984639154,0.945796015360846,0.845425473739271,NaN,0.154574526260729,NaN,NaN,0.750214524699759,0.109382280720263,NaN,0.154574526260729,0.219,0.694,0.22,0.7,220,700,61799,32266955,3589330,79.4146318267196,32.9343351977403,?,0,0,0,0,-23402431.7583605,-23418718.7734368,-23414134.4277002,-23399274.4372649,-23396433.4372649,?
exp7_kmeans_unit_norm_features1BEST1,7,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,166801,25862,140939,0,15.5047032092134,84.4952967907866,0,0.10071898078168,0.037070126818451,0.139234818128278,94.9981722866675,99.6930759899695,829002.640556602,840564.028907335,-11561.3883507331,4.97001001526731,5.03932247952551,-0.069312464258207,175730.070332501,1.05353127578672,3531669.47738816,0.077412116679132,207,0.012910733761051,2119,0.987089266238949,162008,0.922587883320868,2467,0.088993981083405,0.077412116679132,0.0828,0.069085187472807,0.773505740685997,0.054758321033749,0.155047032092134,0.054328893858716,0.945671106141284,0.844952967907866,NaN,0.155047032092134,NaN,NaN,0.747587208119922,0.107757239253477,NaN,0.155047032092134,0.23,0.705,0.23,0.71,230,710,61799,32266955,3589330,78.5882578641615,32.9329866250282,?,0,0,0,0,-23419647.7915231,-23435934.8065995,-23431355.3518587,-23416495.3614235,-23413654.3614235,?
exp7_kmeans_unit_norm_features1BEST1,7,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,166817,26694,140123,0,16.0019662264637,83.9980337735363,0,0.106853582788524,0.037028278845619,0.138950297417616,94.8683235121997,99.4626946611569,829483.960174819,834783.043510993,-5299.08333617402,4.97241863943615,5.00418448665899,-0.031765847222849,177189.573008533,1.06217935227545,3561196.40055534,0.065614915740409,183,0.017027580656961,2793,0.982972419343039,161235,0.934385084259591,2606,0.061491935483871,0.065614915740409,0.063486556808326,0.047062887892475,0.747708704124823,0.053543906913562,0.160019662264637,0.053172025292181,0.946827974707819,0.839980337735363,NaN,0.160019662264637,NaN,NaN,0.748968456469493,0.109729042420808,NaN,0.160019662264637,0.226,0.699,0.22,0.7,220,700,61799,32266955,3589330,79.0015406103695,32.9223285494473,?,0,0,0,0,-23413390.4227424,-23429677.4378188,-23425107.5549634,-23410247.5645282,-23407406.5645282,?
exp7_kmeans_unit_norm_features1BEST1,7,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,168119,26021,142098,0,15.4777270861711,84.5222729138289,0,0.100237337723368,0.037028894324119,0.139026264821558,94.8793254678759,99.5281999813127,835752.046949039,841237.153879815,-5485.10693077557,4.97119330324972,5.00381963894512,-0.032626335695404,177690.846225016,1.05693494622866,3571169.40189839,0.073127440539581,206,0.013671945892972,2260,0.986328054107028,163042,0.926872559460419,2611,0.083536090835361,0.073127440539581,0.077985992807117,0.063478738183072,0.735750060580162,0.053566177352186,0.154777270861711,0.054421403869359,0.945578596130641,0.845222729138289,NaN,0.154777270861711,NaN,NaN,0.748846824383575,0.108743076911452,NaN,0.154777270861711,0.224,0.715,0.23,0.71,230,710,61799,32266955,3589330,79.1522671441063,32.8620604137208,?,0,0,0,0,-23397090.5549694,-23413377.5700458,-23408807.4787784,-23393947.4883432,-23391106.4883432,?
exp7_kmeans_unit_norm_features1BEST1,7,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,168298,26253,142045,0,15.5991158540208,84.4008841459792,0,0.101860424709536,0.037042874066814,0.139040117743591,94.9200548965559,99.5439194800862,837131.527668174,845075.95533069,-7944.4276625159,4.97410264927791,5.02130717733241,-0.047204528054498,178283.167822587,1.05933028213399,3583306.86966451,0.060930699698694,182,0.014935485236917,2469,0.985064514763083,162842,0.939069300301306,2805,0.068653338362882,0.060930699698694,0.064561901383469,0.048773563216075,0.769615255037539,0.050773296155467,0.155991158540208,0.054075232212371,0.945924767787629,0.844008841459792,NaN,0.155991158540208,NaN,NaN,0.749352066562724,0.10864292648252,NaN,0.155991158540208,0.222,0.723,0.22,0.72,220,720,61799,32266955,3589330,79.1595859725012,33.0194788107905,?,0,0,0,0,-23391661.1240556,-23407948.1391319,-23403370.1749065,-23388510.1844713,-23385669.1844713,?
exp7_kmeans_unit_norm_features1BEST1,7,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,167369,25482,141887,0,15.2250416743841,84.7749583256159,0,0.098931765312323,0.037097543746943,0.139310855782721,95.0126992094888,99.6817473182952,834846.38499058,847271.778978477,-12425.393987896,4.98805863087298,5.062298149469,-0.074239518596013,176550.072793611,1.05485527662596,3549582.83088999,0.06265664160401,175,0.012462327435349,2051,0.987537672564651,162525,0.93734335839599,2618,0.078616352201258,0.06265664160401,0.069735006973501,0.05612813073335,0.761787771280929,0.055808120656919,0.152250416743841,0.053608065020955,0.946391934979045,0.847749583256159,NaN,0.152250416743841,NaN,NaN,0.745441201115126,0.104560818490495,NaN,0.152250416743841,0.22,0.699,0.22,0.7,220,700,61799,32266955,3589330,78.634633653783,32.9296101331059,?,0,0,0,0,-23401953.7123273,-23418240.7274037,-23413664.7639077,-23398804.7734725,-23395963.7734725,?
exp7_kmeans_unit_norm_features1BEST1,7,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,166476,26090,140386,0,15.6719286864173,84.3280713135827,0,0.102503410526729,0.03703726145174,0.13908745203128,94.8803244331519,99.5479001635081,828997.087531728,834303.11246484,-5306.02493311197,4.97967927828473,5.01155189015137,-0.031872611866647,176045.026826508,1.05747991798522,3538759.44565387,0.059478371501272,187,0.012428672887126,2030,0.987571327112874,161302,0.940521628498728,2957,0.084348218313036,0.059478371501272,0.069763103898526,0.055870984059976,0.763616945946092,0.07937664907498,0.156719286864173,0.054100053453141,0.94589994654686,0.843280713135827,NaN,0.156719286864173,NaN,NaN,0.750289451800434,0.108788157597467,NaN,0.156719286864173,0.219,0.714,0.22,0.71,220,710,61799,32267080,3589205,79.6517215694755,32.9911622978352,?,0,0,0,0,-23420541.5452276,-23436828.560304,-23432251.6162863,-23417391.6203474,-23414550.6203474,?
exp7_kmeans_unit_norm_features1BEST1,7,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,166800,25258,141542,0,15.1426858513189,84.8573141486811,0,0.096510266738984,0.037063198823577,0.139133996626124,94.9638180184391,99.6013225643783,830240.45346626,834001.23263396,-3760.77916770033,4.9774607521958,5.00000738989185,-0.022546637696045,176526.8395537,1.05831438581355,3548270.43927002,0.028534786790638,89,0.012506033076533,2047,0.987493966923467,161634,0.971465213209362,3030,0.041666666666667,0.028534786790638,0.033872502378687,0.019311082686723,0.761264533311427,0.054937793752039,0.151426858513189,0.055180709197621,0.944819290802379,0.84857314148681,NaN,0.151426858513189,NaN,NaN,0.748906494785506,0.107727243610715,NaN,0.151426858513189,0.224,0.708,0.22,0.71,220,710,61799,32267080,3589205,79.0335731414868,32.7729653012311,?,0,0,0,0,-23412852.7709218,-23429139.7859983,-23424563.096303,-23409703.1003641,-23406862.1003641,?
exp7_kmeans_unit_norm_features1BEST1,7,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258100,165293,25139,140154,0,15.2087505218007,84.7912494781993,0,0.098613261356044,0.037113004604028,0.139326289255129,95.0691903018754,99.7127577694359,823888.165611275,833701.49157038,-9813.32595910516,4.98441050505027,5.04377978238873,-0.059369277338455,173276.511375801,1.04829914984785,3483471.49585102,0.077903682719547,220,0.012907077657892,2097,0.987092922342108,160372,0.922096317280453,2604,0.09495036685369,0.077903682719547,0.085586461777864,0.07164459445117,0.765054067102311,0.071471878646092,0.152087505218007,0.053743868157096,0.946256131842904,0.847912494781993,NaN,0.152087505218007,NaN,NaN,0.745404692794313,0.106457953556212,NaN,0.152087505218007,0.239,0.742,0.23,0.72,230,720,61799,32267080,3589205,78.9894308893904,32.9260952443538,?,0,0,0,0,-23431086.3155394,-23447373.3306158,-23442804.078309,-23427944.0823701,-23425103.0823701,?
exp7_kmeans_unit_norm_features1BEST1,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,167567,26114,141453,0,15.5842140755638,84.4157859244362,0,0.10153285572987,0.037057336072836,0.139088660994104,94.9374749955056,99.5554941948251,834629.78386265,839218.879378336,-4589.09551568644,4.98087203245657,5.00825866297264,-0.027386630516071,179194.949395295,1.06939283627024,3602176.17214494,0.092394720301697,294,0.011619064999848,1910,0.988380935000152,162475,0.907605279698303,2888,0.133393829401089,0.092394720301697,0.109171927218715,0.096769100512368,0.793389747631244,0.075867915466821,0.155842140755638,0.05454775166605,0.94545224833395,0.844157859244362,NaN,0.155842140755638,NaN,NaN,0.750156246209915,0.108649980466492,NaN,0.155842140755638,0.227,0.716,0.22,0.72,220,720,61799,32266955,3589330,79.433898082558,33.0353268378941,?,0,0,0,0,-23401307.5325421,-23417594.5476185,-23413016.5290079,-23398156.5385727,-23395315.5385727,?
exp7_kmeans_unit_norm_features1BEST1,8,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,166765,27146,139619,0,16.2779959823704,83.7220040176296,0,0.107803653257394,0.036981961595498,0.138811557343419,94.7904573016059,99.4115351634108,828279.0976626,834072.500350103,-5793.40268750337,4.96674420689353,5.001484126466,-0.034739919572473,177351.023437493,1.06347868819892,3563986.18326297,0.051569506726457,138,0.011390160217931,1869,0.98860983978207,162220,0.948430493273543,2538,0.068759342301943,0.051569506726457,0.058936579115951,0.046300823533989,0.770603939679058,0.052938307299074,0.162779959823704,0.055056646667755,0.944943353332246,0.837220040176296,NaN,0.162779959823704,NaN,NaN,0.749140967440592,0.112199146523036,NaN,0.162779959823704,0.273,0.707,0.23,0.71,230,710,61799,32266955,3589330,78.960813120259,32.9124020909327,?,0,0,0,0,-23416509.9253308,-23432796.9404072,-23428227.625416,-23413367.6349808,-23410526.6349808,?
exp7_kmeans_unit_norm_features1BEST1,8,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,165824,25514,140310,0,15.3861925897337,84.6138074102663,0,0.099611287210198,0.037111409262792,0.139398157358575,95.071086899564,99.7712385575794,825326.372833243,838447.451180919,-13121.0783476754,4.97712256870684,5.056249102548,-0.079126533841153,174443.025011313,1.05197694550435,3506359.57403935,0.082933516106923,242,0.011798214921489,1922,0.988201785078511,160984,0.917066483893077,2676,0.111829944547135,0.082933516106923,0.095238095238095,0.082413139138796,0.786288864431901,0.078051495535499,0.153861925897337,0.05433775126634,0.94566224873366,0.846138074102663,NaN,0.153861925897337,NaN,NaN,0.747937943682223,0.105745739067119,NaN,0.153861925897337,0.235,0.717,0.23,0.72,230,720,61799,32266955,3589330,78.6176910459282,32.8113185162169,?,0,0,0,0,-23425865.8512528,-23442152.8663292,-23437580.7660832,-23422720.775648,-23419879.775648,?
exp7_kmeans_unit_norm_features1BEST1,8,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -R -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',7.46037443258776E+017,20180823.1554,258099,169569,26463,143106,0,15.6060364807247,84.3939635192753,0,0.102329310521029,0.036996303153528,0.138915605000022,94.8113699578961,99.4673977991529,842543.017922993,851916.147915813,-9373.12999281974,4.96873259807508,5.0240087982816,-0.055276200206522,180043.398856611,1.06177071785887,3618244.66773559,0.047474747474748,141,0.013541497848126,2256,0.986458502151874,164343,0.952525252525252,2829,0.058823529411765,0.047474747474748,0.052543320290665,0.037707182732995,0.737861932550676,0.050705202371715,0.156060364807247,0.053826707194119,0.946173292805881,0.843939635192753,NaN,0.156060364807247,NaN,NaN,0.747486361565189,0.112053015026752,NaN,0.156060364807247,0.286,0.728,0.28,0.73,280,730,61799,32266955,3589330,78.8304466028578,32.9616105947391,?,0,0,0,0,-23378103.0498109,-23394390.0648873,-23389813.236563,-23374953.2461278,-23372112.2461278,?
