Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
exp7_kmeans_unit_norm_features4BEST1,2,1,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280607E7,215215.0,141212.0,28163.0,113049.0,0.0,19.943772483924878,80.05622751607513,0.0,0.12452583315727042,0.037154985585383514,0.13646893857853312,95.39396813455117,97.80005749349007,701467.724766133,598937.2325206416,102530.49224549136,4.9674795680688115,4.241404643519259,0.7260749245495521,132735.85810224485,0.939975767656041,2667870.1832052437,0.05480016481252575,133.0,0.0033000684512014987,458.0,0.9966999315487985,138327.0,0.9451998351874743,2294.0,0.22504230118443316,0.05480016481252575,0.0881378396288933,0.10368008945486579,0.814656230103628,0.09150461582498447,0.1994377248392488,0.07639797273267923,0.9236020272673207,0.8005622751607512,NaN,0.1994377248392488,NaN,NaN,0.7666373532073281,0.12526766686111415,NaN,0.1994377248392488,223.114,3.08,222.68,3.08,222680.0,3080.0,53746.0,3.551615E7,3951320.0,96.23261479194403,55.273212023952574,?
exp7_kmeans_unit_norm_features4BEST1,2,2,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280611E7,215215.0,139435.0,26418.0,113017.0,0.0,18.94646250941299,81.05353749058702,0.0,0.11482440499895984,0.037172732506933606,0.13656194765578872,95.38720144088859,97.80633693031838,695592.088713533,593153.3366133881,102438.75210014486,4.98864767607511,4.253977384540382,0.7346702915347284,133694.13992606217,0.9588276969631884,2688406.2108330475,0.037160751565762005,89.0,0.0030356100408639813,416.0,0.996964389959136,136624.0,0.962839248434238,2306.0,0.17623762376237623,0.037160751565762005,0.06137931034482758,0.07380863745611355,0.7768109413218578,0.0641677280312725,0.18946462509412987,0.07625770992006158,0.9237422900799382,0.8105353749058701,NaN,0.18946462509412987,NaN,NaN,0.7677078233315876,0.12451890474667872,NaN,0.18946462509412987,223.973,3.084,223.78,3.08,223780.0,3080.0,53746.0,3.551615E7,3951320.0,96.13583390110087,55.25718588794439,?
exp7_kmeans_unit_norm_features4BEST1,2,3,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280614E7,215215.0,140313.0,26714.0,113599.0,0.0,19.03886311318267,80.96113688681733,0.0,0.11387837464759358,0.037184631983440235,0.1365377014016281,95.46117916237563,97.83904634047889,697044.3737245175,595122.9545735006,101921.41915101698,4.967781842912044,4.241395698000189,0.726386144911854,131114.69858213552,0.9344444105830216,2635305.942016582,0.02909090909090909,64.0,0.0027658511508692157,382.0,0.9972341488491308,137731.0,0.9709090909090909,2136.0,0.14349775784753363,0.02909090909090909,0.04837490551776266,0.05809956707366848,0.7881515086789934,0.0591872158891364,0.1903886311318267,0.07792885027948723,0.9220711497205127,0.8096113688681733,NaN,0.1903886311318267,NaN,NaN,0.7667118837387291,0.12436018304231446,NaN,0.1903886311318267,223.801,3.088,223.32,3.09,223320.0,3090.0,53746.0,3.551615E7,3951320.0,96.30967907464027,55.79255242324741,?
exp7_kmeans_unit_norm_features4BEST1,2,4,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280618E7,215215.0,138692.0,25993.0,112699.0,0.0,18.741527990078737,81.25847200992126,0.0,0.110727464602383,0.03722049955016392,0.13667718353540792,95.55897678224866,97.94559327138082,690424.2517774813,591343.7313563735,99080.52042110777,4.978111583779031,4.26371911398187,0.7143924697971603,129345.90894502438,0.9326126160486862,2600352.083080852,0.01733615221987315,41.0,0.0021712500091691303,296.0,0.9978287499908308,136031.0,0.9826638477801268,2324.0,0.12166172106824925,0.01733615221987315,0.030347890451517392,0.039878034595350685,0.7722772277841903,0.056850737585622875,0.18741527990078735,0.07801012272870923,0.9219898772712909,0.8125847200992127,NaN,0.18741527990078735,NaN,NaN,0.7639758917929625,0.12414488569467003,NaN,0.18741527990078735,223.14,3.076,222.96,3.08,222960.0,3080.0,53746.0,3.551615E7,3951320.0,96.14757880771782,55.47934139190707,?
exp7_kmeans_unit_norm_features4BEST1,2,5,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280622E7,215215.0,140240.0,27425.0,112815.0,0.0,19.555761551625785,80.44423844837422,0.0,0.11947850980554937,0.037161530739904844,0.13653593646846615,95.4056643787846,97.84217232512462,697390.9193953448,595381.6990675629,102009.22032778186,4.9728388433781,4.245448510179427,0.7273903331986727,132274.04595915368,0.9431977036448493,2658908.4867773945,0.03342128408091469,76.0,0.0033269066291695057,459.0,0.9966730933708305,137507.0,0.9665787159190853,2198.0,0.14205607476635515,0.03342128408091469,0.054111783552865785,0.06165719518898677,0.7880354870167942,0.08185344877927372,0.19555761551625783,0.07757885852576893,0.9224211414742309,0.8044423844837422,NaN,0.19555761551625783,NaN,NaN,0.7666930817118478,0.12533233287266438,NaN,0.19555761551625783,223.351,3.075,222.98,3.07,222980.0,3070.0,53746.0,3.551615E7,3951320.0,96.26069594980034,55.428914863148925,?
exp7_kmeans_unit_norm_features4BEST1,2,6,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.0180828062599998E7,215215.0,140151.0,27384.0,112767.0,0.0,19.538925872808612,80.46107412719138,0.0,0.1197656440155698,0.037138429807634134,0.13639122652082472,95.3457778812602,97.73780541506433,697081.9313921378,591943.005711031,105138.92568110675,4.973792062790403,4.223608862662635,0.7501832001277675,134258.1263901738,0.9579533959099386,2698851.806988225,0.019893255701115962,41.0,0.0023390542399884134,323.0,0.9976609457600116,137767.0,0.980106744298884,2020.0,0.11263736263736264,0.019893255701115962,0.033814432989690724,0.041516153102247814,0.759908592477204,0.04240475906228862,0.19538925872808613,0.07707639356387128,0.9229236064361288,0.8046107412719139,NaN,0.19538925872808613,NaN,NaN,0.7718205776749113,0.12745358108791796,NaN,0.19538925872808613,223.031,3.077,222.8,3.08,222800.0,3080.0,53746.0,3.551615E7,3951320.0,96.17127241332562,55.148215503423124,?
exp7_kmeans_unit_norm_features4BEST1,2,7,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280629E7,215215.0,138357.0,27789.0,110568.0,0.0,20.084997506450705,79.9150024935493,0.0,0.12481126200528492,0.03709876763799297,0.13628281154427338,95.26992707102735,97.69003077418182,686789.010399164,582275.7058725453,104513.3045266188,4.9638905902785115,4.208501961393679,0.7553886288848327,133039.48838275424,0.9615667323138998,2673767.924137669,0.028462998102466792,60.0,0.004058745385287232,553.0,0.9959412546147127,135696.0,0.9715370018975332,2048.0,0.09787928221859707,0.028462998102466792,0.044101433296582136,0.045009158790456166,0.7791219448464033,0.04977480003495989,0.20084997506450702,0.07729306358942027,0.9227069364105798,0.7991500249354929,NaN,0.20084997506450702,NaN,NaN,0.7714440920095,0.12974732450646742,NaN,0.20084997506450702,223.206,3.079,223.03,3.08,223030.0,3080.0,53746.0,3.551615E7,3951320.0,96.44759571254075,55.0023430955667,?
exp7_kmeans_unit_norm_features4BEST1,2,8,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280633E7,215215.0,138374.0,27024.0,111350.0,0.0,19.529680431294896,80.47031956870511,0.0,0.12059196282954036,0.03721979881115222,0.1366469940821693,95.51785754466158,97.8786981622342,689599.5268160262,591508.4575094755,98091.06930655066,4.983591764464612,4.27470809190654,0.708883672558072,128423.58202018192,0.9280904073032644,2582122.8907663985,0.03640552995391705,79.0,0.0019089013538515756,260.0,0.9980910986461484,135944.0,0.9635944700460829,2091.0,0.23303834808259588,0.03640552995391705,0.06297329613391789,0.08669758337097946,0.774247435434,0.06767169447628218,0.19529680431294896,0.07612776896327494,0.9238722310367252,0.8047031956870511,NaN,0.19529680431294896,NaN,NaN,0.7652320881798376,0.12288122342649399,NaN,0.19529680431294896,223.754,3.08,223.27,3.07,223270.0,3070.0,53746.0,3.551615E7,3951320.0,96.1083729602382,55.76669912331507,?
exp7_kmeans_unit_norm_features4BEST1,2,9,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.0180828063699998E7,215216.0,138993.0,27222.0,111771.0,0.0,19.585158964839955,80.41484103516004,0.0,0.12186851567191713,0.03718799112329172,0.13657659099119113,95.45034542493961,97.84449493861166,692098.3829027636,592266.4841580738,99831.89874468977,4.979375816787633,4.261124546977717,0.7182512698099168,130708.94889402443,0.9403995085653554,2627830.5882889424,0.03215926493108729,84.0,0.0024636862906123286,336.0,0.9975363137093877,136045.0,0.9678407350689127,2528.0,0.2,0.03215926493108729,0.0554089709762533,0.07346683981451199,0.7928075514688699,0.07405508062488192,0.19585158964839955,0.075668288870805,0.9243317111291951,0.8041484103516005,NaN,0.19585158964839955,NaN,NaN,0.7665433129754755,0.12641537780881631,NaN,0.19585158964839955,223.24,3.086,223.08,3.08,223080.0,3080.0,53746.0,3.5516315E7,3951155.0,96.10987603692273,55.45136100672716,?
exp7_kmeans_unit_norm_features4BEST1,2,10,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.0180828064099997E7,215216.0,139328.0,26966.0,112362.0,0.0,19.354329352319706,80.64567064768029,0.0,0.11827775003453479,0.03716621260098471,0.13651887846661384,95.40956677211909,97.82056490330105,692820.7378131073,591191.4411644371,101629.29664867022,4.972587978102803,4.243163191637267,0.7294247864655361,131717.27668143407,0.9453754929478215,2647705.975653895,0.022879684418145956,58.0,0.001805647949821994,247.0,0.998194352050178,136546.0,0.9771203155818541,2477.0,0.1901639344262295,0.022879684418145956,0.04084507042253521,0.06026642064018684,0.8162947640938811,0.11406085983096331,0.19354329352319705,0.07706756539568976,0.9229324346043103,0.8064567064768029,NaN,0.19354329352319705,NaN,NaN,0.7663298830048451,0.12697914177202255,NaN,0.19354329352319705,223.519,3.077,223.11,3.08,223110.0,3080.0,53746.0,3.5516315E7,3951155.0,96.30655718879191,55.39029030307484,?
exp7_kmeans_unit_norm_features4BEST1,3,1,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280645E7,215215.0,137335.0,26718.0,110617.0,0.0,19.454618269195763,80.54538173080424,0.0,0.12089070763558489,0.03716251918376524,0.1366109415366078,95.34641563155398,97.82474455616125,685706.0160921143,585439.2939804775,100266.72211163677,4.992944377559357,4.2628557467541235,0.7300886308052337,130355.36985589015,0.9491780671779966,2621501.2268653,0.05724197745013009,132.0,0.0029104858956224217,393.0,0.9970895141043776,134636.0,0.94275802254987,2174.0,0.25142857142857145,0.05724197745013009,0.09325326739667962,0.11312438516942531,0.7855312610659712,0.08019891959966656,0.19454618269195761,0.07532373918205269,0.9246762608179471,0.8054538173080423,NaN,0.19454618269195761,NaN,NaN,0.7672843340877261,0.12547800448177482,NaN,0.19454618269195761,223.368,3.076,223.14,3.08,223140.0,3080.0,53746.0,3.551615E7,3951320.0,95.99665052608584,55.12452419712472,?
exp7_kmeans_unit_norm_features4BEST1,3,2,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.0180828064799998E7,215215.0,140557.0,27137.0,113420.0,0.0,19.306758112367223,80.69324188763278,0.0,0.11866389355647383,0.0371665313859385,0.13652947265558638,95.39372135512916,97.80891225609552,700164.6376123859,596386.9223336873,103777.7152786986,4.981357297127755,4.243025408437056,0.7383318886906991,134047.82754340718,0.953690158038427,2695084.4144119644,0.0358482701125469,86.0,0.0017371415336064507,240.0,0.9982628584663935,137918.0,0.9641517298874531,2313.0,0.26380368098159507,0.0358482701125469,0.06311926605504588,0.09184772755503362,0.7971047834202741,0.07647826187371701,0.19306758112367225,0.07604327983687797,0.923956720163122,0.8069324188763277,NaN,0.19306758112367225,NaN,NaN,0.7678794256143844,0.12613670677709957,NaN,0.19306758112367225,223.211,3.089,222.82,3.09,222820.0,3090.0,53746.0,3.551615E7,3951320.0,96.30470200701495,55.10024039923909,?
exp7_kmeans_unit_norm_features4BEST1,3,3,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.0180828065199997E7,215215.0,140976.0,28508.0,112468.0,0.0,20.22188173873567,79.77811826126432,0.0,0.12470456382205142,0.037108643939827726,0.13626376444994423,95.33536421258835,97.72283504746662,697627.1931993747,594935.0208063792,102692.17239299556,4.948552896942562,4.2201156282372825,0.72843726870528,132096.5621485534,0.9370145425359877,2653881.554820773,0.00815450643776824,19.0,0.002300823680452375,319.0,0.9976991763195476,138327.0,0.9918454935622317,2311.0,0.05621301775147929,0.00815450643776824,0.014242878560719641,0.015259880186065194,0.7983464356286015,0.07237531917456842,0.20221881738735673,0.0789409247345943,0.9210590752654058,0.7977811826126433,NaN,0.20221881738735673,NaN,NaN,0.7686603638973529,0.12919569124937186,NaN,0.20221881738735673,223.636,3.078,223.49,3.08,223490.0,3080.0,53746.0,3.551615E7,3951320.0,96.34689592554761,55.551690373118404,?
exp7_kmeans_unit_norm_features4BEST1,3,4,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.01808280656E7,215215.0,139246.0,27212.0,112034.0,0.0,19.542392600146503,80.4576073998535,0.0,0.11940203519798112,0.03718940924746245,0.13656486790081376,95.48029275235314,97.86642433139167,691679.6691430059,591727.7531498458,99951.9159931601,4.967321640427774,4.249513473635478,0.7178081667922964,129513.03359275834,0.9301023626729553,2603089.0464679347,0.05175224123879381,127.0,0.0029680098251359728,406.0,0.997031990174864,136386.0,0.9482477587612061,2327.0,0.23827392120075047,0.05175224123879381,0.08503515232674926,0.10395009946935789,0.8052989022220804,0.0744725415934026,0.19542392600146502,0.07740252658458445,0.9225974734154158,0.8045760739985349,NaN,0.19542392600146502,NaN,NaN,0.7661241081719977,0.12577381506511984,NaN,0.19542392600146502,223.793,3.079,223.6,3.08,223600.0,3080.0,53746.0,3.551615E7,3951320.0,96.28858279591515,55.93471779645841,?
exp7_kmeans_unit_norm_features4BEST1,3,5,weka.classifiers.functions.Logistic,'-C -R 0.005 -M 10',3932117032546553727,2.018082807E7,215215.0,139822.0,27452.0,112370.0,0.0,19.633534064739454,80.36646593526055,0.0,0.12067909148623046,0.037113278164722464,0.13641219398648355,95.26815316318168,97.73775178471904,696265.4963079352,591858.915840726,104406.58046720922,4.979656250861347,4.232945572518816,0.7467106783425299,133579.69395207742,0.9553553371577964,2685565.7670043968,0.010574712643678161,23.0,0.00177991529056209,245.0,0.9982200847094379,137402.0,0.9894252873563218,2152.0,0.08582089552238806,0.010574712643678161,0.01882930822758903,0.024882860302487875,0.7942617919283618,0.061368911549599225,0.19633534064739455,0.07702346532158345,0.9229765346784168,0.8036646593526054,NaN,0.19633534064739455,NaN,NaN,0.7703492936101954,0.127059087269998,NaN,0.19633534064739455,223.472,3.082,223.1,3.08,223100.0,3080.0,53746.0,3.551615E7,3951320.0,96.25309321852069,55.2460285511684,?
